codigo,periodo,internacoes,valor_total,media_permanencia,custo_medio_internacao
352450,2025-11,54,392114.66,94.3,7261.38
352450,2025-12,43,411660.95,120.3,9573.51
352450,2026-01,47,412565.05,113.2,8777.98
352450,2026-02,132,391679.14,35.2,2967.27
352450,2026-03,48,421158.69,107.0,8774.14
352450,2026-04,32,398767.65,156.1,12461.49
352450,2026-05,54,425090.03,97.4,7872.04
352450,2026-06,51,413607.07,101.2,8109.94
352470,2025-07,390,521882.45,3.9,1338.16
352470,2025-08,333,340294.76,3.5,1021.91
352470,2025-09,319,310940.67,3.1,974.74
352470,2025-10,330,526121.92,3.9,1594.31
352470,2025-11,331,431348.11,3.1,1303.17
352470,2025-12,288,269717.27,3.0,936.52
352470,2026-01,367,451845.62,3.5,1231.19
352470,2026-02,318,398701.77,3.6,1253.78
352470,2026-03,334,341110.35,3.5,1021.29
352470,2026-04,293,364521.35,3.2,1244.1
352470,2026-05,299,334328.25,3.3,1118.15
352470,2026-06,323,337801.79,3.1,1045.83
352480,2025-07,801,1348533.54,3.2,1683.56
352480,2025-08,704,1254780.42,3.3,1782.36
352480,2025-09,719,1240504.38,3.0,1725.32
352480,2025-10,735,1260832.03,3.1,1715.42
352480,2025-11,579,974332.96,2.9,1682.79
352480,2025-12,806,1249449.35,3.4,1550.19
352480,2026-01,715,1306925.54,3.5,1827.87
352480,2026-02,747,1360089.54,3.2,1820.74
352480,2026-03,790,1414382.12,3.1,1790.36
352480,2026-04,677,1227454.22,3.3,1813.08
352480,2026-05,691,1384044.04,3.4,2002.96
352480,2026-06,747,1328103.02,3.2,1777.92
352520,2025-07,56,12863.39,3.3,229.7
352520,2025-08,59,14363.54,5.2,243.45
352520,2025-09,55,10702.31,2.9,194.59
352520,2025-10,49,11050.49,2.7,225.52
352520,2025-11,43,9806.83,3.8,228.07
352520,2025-12,51,11209.75,3.0,219.8
352520,2026-01,41,5676.34,3.3,138.45
352520,2026-02,38,4899.47,4.0,128.93
352520,2026-03,30,4259.62,3.5,141.99
352520,2026-04,44,6757.11,3.0,153.57
352520,2026-05,40,4534.66,2.5,113.37
352520,2026-06,59,19064.67,3.1,323.13
352530,2025-07,2299,6827822.04,5.7,2969.91
352530,2025-08,2167,5836105.37,6.1,2693.17
352530,2025-09,2361,6257821.64,5.1,2650.5
352530,2025-10,2481,5955969.94,5.1,2400.63
352530,2025-11,2222,6091853.07,5.6,2741.61
352530,2025-12,2190,6269979.62,5.6,2863.0
352530,2026-01,1820,4625149.05,4.8,2541.29
352530,2026-02,1975,6377640.84,5.5,3229.19
352530,2026-03,2746,6681450.92,5.7,2433.16
352530,2026-04,2383,5979822.15,5.1,2509.37
352530,2026-05,2279,6531473.29,5.4,2865.94
352530,2026-06,2319,6388947.78,5.3,2755.04
352550,2025-07,12,3589.52,4.4,299.13
352550,2025-08,14,4379.34,3.4,312.81
352550,2025-09,16,3969.41,3.8,248.09
352550,2025-10,16,5074.2,3.4,317.14
352550,2025-11,23,10869.96,4.3,472.61
352550,2025-12,23,9547.39,4.2,415.1
352550,2026-01,29,11239.02,3.7,387.55
352550,2026-02,21,9058.58,4.1,431.36
352550,2026-03,18,9648.06,4.3,536.0
352550,2026-04,21,8561.07,5.1,407.67
352550,2026-05,23,8841.26,4.2,384.4
352570,2025-07,184,110795.79,5.2,602.15
352570,2025-08,191,115740.77,5.0,605.97
352570,2025-09,193,119401.75,4.6,618.66
352570,2025-10,201,117020.63,4.7,582.19
352570,2025-11,200,145519.15,4.7,727.6
352570,2025-12,195,105409.83,4.3,540.56
352570,2026-01,199,120477.04,3.9,605.41
352570,2026-02,222,173107.45,4.5,779.76
352570,2026-03,209,132667.68,4.5,634.77
352570,2026-04,237,150397.69,3.5,634.59
352570,2026-05,235,141189.88,4.0,600.81
352570,2026-06,205,148050.75,4.5,722.2
352590,2025-07,3689,5134663.25,4.1,1391.88
352590,2025-08,3430,4897102.03,4.0,1427.73
352590,2025-09,3582,5543521.29,3.9,1547.61
352590,2025-10,3468,4999942.88,3.9,1441.74
352590,2025-11,3151,4637593.21,4.0,1471.78
352590,2025-12,2887,4460181.8,4.4,1544.92
352590,2026-01,4121,5895605.76,3.9,1430.63
352590,2026-02,4145,4761657.4,3.1,1148.77
352590,2026-03,3978,5434754.59,3.9,1366.2
352590,2026-04,3794,5148509.88,3.5,1357.01
352590,2026-05,4048,5368215.95,3.7,1326.14
352590,2026-06,3698,5211371.48,3.9,1409.24
352600,2025-07,98,52267.95,6.1,533.35
352600,2025-08,101,47221.68,6.6,467.54
352600,2025-09,119,59353.53,5.5,498.77
352600,2025-10,116,52094.02,6.3,449.09
352600,2025-11,84,41181.02,7.0,490.25
352600,2025-12,102,49117.29,7.2,481.54
352600,2026-01,85,32987.29,5.3,388.09
352600,2026-02,84,47032.56,6.4,559.91
352600,2026-03,88,37326.63,6.7,424.17
352600,2026-04,88,38948.94,7.2,442.6
352600,2026-05,103,48319.44,5.8,469.12
352600,2026-06,77,37934.8,7.3,492.66
352640,2025-07,136,71790.53,4.4,527.87
352640,2025-08,129,61996.46,4.1,480.59
352640,2025-09,115,53178.23,3.7,462.42
352640,2025-10,119,65987.48,3.3,554.52
352640,2025-11,135,67554.55,3.1,500.4
352640,2025-12,142,72309.89,3.3,509.22
352640,2026-01,137,63528.1,4.3,463.71
352640,2026-02,120,62063.14,3.5,517.19
352640,2026-03,150,71165.38,3.5,474.44
352640,2026-04,158,70793.32,3.3,448.06
352640,2026-05,147,67779.58,3.7,461.09
352640,2026-06,143,68210.33,3.2,477.0
352670,2025-07,456,438368.38,3.6,961.33
352670,2025-08,475,538580.12,3.4,1133.85
352670,2025-09,442,477107.42,3.6,1079.43
352670,2025-10,471,462913.67,3.1,982.83
352670,2025-11,449,429954.55,3.5,957.58
352670,2025-12,472,432353.13,3.4,916.0
352670,2026-01,441,399839.63,3.4,906.67
352670,2026-02,417,374486.59,3.3,898.05
352670,2026-03,487,444873.72,3.2,913.5
352670,2026-04,486,512466.98,3.7,1054.46
352670,2026-05,412,433099.5,3.8,1051.21
352670,2026-06,424,466362.53,4.1,1099.91
352680,2025-07,235,298792.91,3.2,1271.46
352680,2025-08,240,340877.26,3.5,1420.32
352680,2025-09,231,281952.4,3.5,1220.57
352680,2025-10,274,278808.77,3.0,1017.55
352680,2025-11,270,291369.4,3.1,1079.15
352680,2025-12,260,338567.06,3.3,1302.18
352680,2026-01,284,317469.08,2.9,1117.85
352680,2026-02,241,266188.66,2.9,1104.52
352680,2026-03,280,286990.15,3.0,1024.96
352680,2026-04,233,259793.93,3.2,1115.0
352680,2026-05,259,290606.65,3.3,1122.03
352680,2026-06,306,414241.03,3.4,1353.73
352690,2025-07,1454,4482837.38,4.3,3083.11
352690,2025-08,1373,4341170.55,4.6,3161.81
352690,2025-09,1331,3646975.3,4.3,2740.03
352690,2025-10,1469,3944073.16,3.5,2684.87
352690,2025-11,1287,3747757.48,4.5,2912.01
352690,2025-12,1277,3723954.42,4.3,2916.17
352690,2026-01,1262,3664130.68,4.3,2903.43
352690,2026-02,1231,3184534.72,4.5,2586.95
352690,2026-03,1389,3805118.44,4.2,2739.47
352690,2026-04,1369,3659774.2,4.2,2673.32
352690,2026-05,1568,4233388.76,4.2,2699.87
352690,2026-06,1388,3660443.24,4.4,2637.21
352710,2025-07,663,877151.57,9.4,1323.0
352710,2025-08,608,853166.12,9.8,1403.23
352710,2025-09,689,831518.41,8.9,1206.85
352710,2025-10,724,911833.89,8.7,1259.44
352710,2025-11,636,820858.24,9.1,1290.66
352710,2025-12,667,824714.63,9.0,1236.45
352710,2026-01,636,843011.4,9.0,1325.49
352710,2026-02,654,850376.18,8.4,1300.27
352710,2026-03,666,714712.51,8.5,1073.14
352710,2026-04,723,874829.84,8.2,1210.0
352710,2026-05,676,944939.79,9.0,1397.84
352710,2026-06,705,876458.73,8.2,1243.2
352720,2025-07,431,632904.52,4.7,1468.46
352720,2025-08,429,692478.53,4.7,1614.17
352720,2025-09,402,727545.97,4.8,1809.82
352720,2025-10,386,645570.96,5.2,1672.46
352720,2025-11,313,612222.7,5.1,1955.98
352720,2025-12,405,667367.02,4.7,1647.82
352720,2026-01,349,615532.02,5.0,1763.7
352720,2026-02,317,533619.98,4.9,1683.34
352720,2026-03,381,706050.99,5.0,1853.15
352720,2026-04,397,726379.76,5.3,1829.67
352720,2026-05,473,699639.72,4.8,1479.15
352720,2026-06,416,619641.18,4.7,1489.52
352730,2025-07,222,156523.11,2.9,705.06
352730,2025-08,239,134516.39,2.1,562.83
352730,2025-09,205,118091.9,2.6,576.06
352730,2025-10,208,131548.39,2.3,632.44
352730,2025-11,204,116569.95,2.5,571.42
352730,2025-12,232,166984.02,2.3,719.76
352730,2026-01,217,128506.24,2.4,592.19
352730,2026-02,177,110018.46,2.2,621.57
352730,2026-03,214,150761.14,2.4,704.49
352730,2026-04,215,151146.35,3.0,703.01
352730,2026-05,196,140633.74,2.7,717.52
352730,2026-06,217,129916.3,2.7,598.69
352740,2025-07,57,19944.25,4.7,349.9
352740,2025-08,63,27399.03,5.1,434.91
352740,2025-09,59,15861.7,4.5,268.84
352740,2025-10,47,15930.71,4.9,338.95
352740,2025-11,57,23846.5,3.9,418.36
352740,2025-12,51,13336.59,3.5,261.5
352740,2026-01,52,24615.52,3.8,473.38
352740,2026-02,48,15401.41,3.1,320.86
352740,2026-03,52,17731.43,5.3,340.99
352740,2026-04,37,11495.92,4.9,310.7
352740,2026-05,66,20681.3,4.0,313.35
352740,2026-06,54,20699.72,5.1,383.33
352800,2025-07,65,24742.17,2.3,380.65
352800,2025-08,68,25892.46,3.1,380.77
352800,2025-09,91,36952.33,2.6,406.07
352800,2025-10,76,32593.98,3.8,428.87
352800,2025-11,42,17267.37,2.1,411.13
352800,2025-12,60,24881.53,2.5,414.69
352800,2026-01,49,14218.43,1.6,290.17
352800,2026-02,58,21648.16,3.1,373.24
352800,2026-03,63,22525.0,2.7,357.54
352800,2026-04,65,30202.67,2.8,464.66
352800,2026-05,64,28515.41,3.2,445.55
352800,2026-06,58,27971.17,3.3,482.26
352810,2025-07,11,5839.49,3.0,530.86
352810,2025-08,8,3112.83,3.9,389.1
352810,2025-09,6,1979.95,3.2,329.99
352810,2025-10,8,3687.31,2.8,460.91
352810,2025-11,6,2240.76,2.2,373.46
352810,2025-12,3,1180.25,2.3,393.42
352810,2026-01,4,1225.63,1.8,306.41
352810,2026-02,4,1670.23,1.8,417.56
352810,2026-03,4,1213.8,3.8,303.45
352810,2026-04,5,1319.55,1.6,263.91
352810,2026-05,8,3239.73,2.1,404.97
352810,2026-06,14,4761.79,1.9,340.13
352850,2025-07,222,72607.96,3.0,327.06
352850,2025-08,231,88663.42,2.9,383.82
352850,2025-09,230,75133.38,2.9,326.67
352850,2025-10,251,81285.7,2.8,323.85
352850,2025-11,224,82142.51,3.5,366.71
352850,2025-12,241,83330.77,2.8,345.77
352850,2026-01,221,65243.62,2.7,295.22
352850,2026-02,213,61641.32,2.5,289.4
352850,2026-03,236,74197.78,2.7,314.4
352850,2026-04,275,89903.3,3.3,326.92
352850,2026-05,258,87312.68,3.3,338.42
352850,2026-06,256,87841.31,3.4,343.13
352880,2025-07,105,47965.98,3.1,456.82
352880,2025-08,71,36589.67,4.0,515.35
352880,2025-09,81,51459.52,3.2,635.3
352880,2025-10,73,47567.39,3.0,651.61
352880,2025-11,70,34252.61,2.4,489.32
352880,2025-12,56,32444.87,2.9,579.37
352880,2026-01,65,38287.84,3.4,589.04
352880,2026-02,67,46208.03,3.7,689.67
352880,2026-03,83,57223.86,2.3,689.44
352880,2026-04,69,47526.21,3.2,688.79
352880,2026-05,78,52970.97,2.3,679.12
352880,2026-06,81,49421.87,3.0,610.15
352900,2025-07,2641,7053531.11,5.7,2670.78
352900,2025-08,2608,6841157.76,5.6,2623.14
352900,2025-09,2772,7638678.95,5.4,2755.66
352900,2025-10,2742,6942911.5,5.2,2532.06
352900,2025-11,2517,7109901.43,5.7,2824.75
352900,2025-12,2578,7061173.28,6.0,2739.01
352900,2026-01,2447,6716780.15,5.5,2744.9
352900,2026-02,2399,6046925.82,5.5,2520.6
352900,2026-03,2679,7039215.65,5.6,2627.55
352900,2026-04,2523,6317481.97,5.6,2503.96
352900,2026-05,2688,7573459.71,5.9,2817.51
352900,2026-06,2608,7710741.68,5.9,2956.57
352920,2025-07,253,144279.43,2.3,570.27
352920,2025-08,238,105207.09,2.4,442.05
352920,2025-09,267,107424.79,1.8,402.34
352920,2025-10,246,103454.89,2.0,420.55
352920,2025-11,268,107858.39,1.4,402.46
352920,2025-12,277,127084.72,2.1,458.79
352920,2026-01,224,78656.14,1.6,351.14
352920,2026-02,229,89698.12,1.9,391.69
352920,2026-03,251,93697.54,1.8,373.3
352920,2026-04,265,104982.12,2.0,396.16
352920,2026-05,266,100339.79,1.7,377.22
352920,2026-06,263,127087.88,2.0,483.22
352930,2025-07,530,1447453.81,3.8,2731.04
352930,2025-08,515,1841735.4,4.4,3576.19
352930,2025-09,612,1765825.63,4.2,2885.34
352930,2025-10,519,1949756.84,4.7,3756.76
352930,2025-11,548,1793898.27,4.1,3273.54
352930,2025-12,481,1390112.0,4.6,2890.05
352930,2026-01,530,1608625.43,4.7,3035.14
352930,2026-02,473,1731641.56,4.2,3660.98
352930,2026-03,565,1915204.24,4.5,3389.74
352930,2026-04,588,2100998.86,4.2,3573.13
352930,2026-05,595,1791993.44,4.0,3011.75
352930,2026-06,564,1859695.27,4.1,3297.33
352940,2025-07,1193,1354070.64,5.6,1135.01
352940,2025-08,1177,1309404.67,5.2,1112.49
352940,2025-09,1153,1432010.04,5.0,1241.99
352940,2025-10,1112,1270602.36,5.1,1142.63
352940,2025-11,1026,1071635.65,5.1,1044.48
352940,2025-12,1140,1307720.14,5.0,1147.12
352940,2026-01,1213,1321023.9,5.3,1089.06
352940,2026-02,1201,1297650.86,4.7,1080.48
352940,2026-03,1177,1303924.6,4.6,1107.84
352940,2026-04,1149,1417261.78,4.9,1233.47
352940,2026-05,1172,1334657.62,5.2,1138.79
352940,2026-06,1184,1387772.76,4.9,1172.11
352970,2025-07,126,74552.62,3.3,591.69
352970,2025-08,123,60926.6,3.9,495.34
352970,2025-09,102,45575.94,2.9,446.82
352970,2025-10,104,41119.0,3.0,395.38
352970,2025-11,71,29528.6,2.5,415.9
352970,2025-12,89,43359.2,3.0,487.18
352970,2026-01,44,26393.82,4.2,599.86
352970,2026-02,43,24921.15,3.5,579.56
352970,2026-03,80,40402.41,3.4,505.03
352970,2026-04,77,48114.86,2.4,624.87
352970,2026-05,110,70034.37,3.2,636.68
352970,2026-06,72,46659.38,3.0,648.05
353010,2025-07,219,186243.39,4.1,850.43
353010,2025-08,366,405796.41,4.5,1108.73
353010,2025-09,281,283142.79,4.3,1007.63
353010,2025-10,318,335614.82,4.4,1055.39
353010,2025-11,236,183245.02,3.8,776.46
353010,2025-12,265,344008.71,5.2,1298.15
353010,2026-01,333,279145.11,4.6,838.27
353010,2026-02,276,307078.22,4.5,1112.6
353010,2026-03,271,294651.37,4.3,1087.27
353010,2026-04,320,315898.94,4.3,987.18
353010,2026-05,329,325475.13,4.5,989.29
353010,2026-06,291,253036.9,4.0,869.54
353030,2025-07,189,92004.35,2.3,486.8
353030,2025-08,182,95620.08,2.3,525.39
353030,2025-09,180,92024.53,1.9,511.25
353030,2025-10,59,31206.88,2.5,528.93
353050,2025-07,456,514302.68,3.7,1127.86
353050,2025-08,451,523463.54,3.3,1160.67
353050,2025-09,444,500626.45,3.6,1127.54
353050,2025-10,447,404082.29,2.8,903.99
353050,2025-11,443,396862.68,3.0,895.85
353050,2025-12,417,447056.57,3.2,1072.08
353050,2026-01,396,383592.59,3.1,968.67
353050,2026-02,389,453715.74,3.3,1166.36
353050,2026-03,387,453898.74,3.5,1172.86
353050,2026-04,377,283790.73,3.0,752.76
353050,2026-05,426,547573.53,3.9,1285.38
353050,2026-06,407,585388.02,4.0,1438.3
353060,2025-07,3505,5974793.12,5.2,1704.65
353060,2025-08,3254,5711458.74,5.2,1755.21
353060,2025-09,3099,5457197.19,5.1,1760.95
353060,2025-10,2855,4811871.6,5.0,1685.42
353060,2025-11,2924,5063032.82,5.0,1731.54
353060,2025-12,2588,5014176.92,5.5,1937.47
353060,2026-01,3359,6247162.1,5.3,1859.83
353060,2026-02,2538,3893167.32,5.2,1533.95
353060,2026-03,2886,5179707.74,5.1,1794.77
353060,2026-04,3111,5754380.47,5.1,1849.69
353060,2026-05,2972,5001124.48,4.9,1682.75
353060,2026-06,3028,5571113.9,5.0,1839.87
353070,2025-07,875,1602183.19,4.5,1831.07
353070,2025-08,847,1384934.08,4.5,1635.11
353070,2025-09,938,1757398.95,5.1,1873.56
353070,2025-10,835,1505078.69,4.8,1802.49
353070,2025-11,755,1426843.52,5.1,1889.86
353070,2025-12,751,1373824.44,4.7,1829.33
353070,2026-01,725,1308512.37,4.7,1804.84
353070,2026-02,789,1435825.12,4.5,1819.8
353070,2026-03,800,1713134.46,5.1,2141.42
353070,2026-04,797,1718820.28,4.8,2156.61
353070,2026-05,823,1854157.27,5.2,2252.92
353070,2026-06,838,1730032.23,4.6,2064.48
353080,2025-07,469,1023502.78,6.6,2182.31
353080,2025-08,426,891477.09,7.0,2092.67
353080,2025-09,389,957244.4,8.4,2460.78
353080,2025-10,423,860594.22,6.8,2034.5
353080,2025-11,427,1019494.54,6.9,2387.58
353080,2025-12,436,1043070.07,7.5,2392.36
353080,2026-01,419,899356.09,6.7,2146.43
353080,2026-02,409,805311.12,6.3,1968.98
353080,2026-03,445,1028572.48,6.6,2311.4
353080,2026-04,532,1013750.96,5.5,1905.55
353080,2026-05,456,971734.58,6.3,2131.0
353080,2026-06,430,1195052.19,7.2,2779.19
353110,2025-07,104,24256.35,4.2,233.23
353110,2025-08,92,21376.21,4.7,232.35
353110,2025-09,72,19497.83,4.8,270.8
353110,2025-10,81,19248.86,3.9,237.64
353110,2025-11,78,18258.21,3.3,234.08
353110,2025-12,82,18761.03,3.7,228.79
353110,2026-01,73,16731.66,4.3,229.2
353110,2026-02,56,13101.14,4.7,233.95
353110,2026-03,63,14532.6,4.6,230.68
353110,2026-04,62,16613.69,3.7,267.96
353110,2026-05,104,30665.87,4.1,294.86
353110,2026-06,73,21613.05,3.7,296.07
353130,2025-07,225,415631.82,4.4,1847.25
353130,2025-08,232,376253.46,4.4,1621.78
353130,2025-09,259,500561.9,5.0,1932.67
353130,2025-10,215,460709.46,4.8,2142.83
353130,2025-11,177,317920.44,4.3,1796.16
353130,2025-12,226,340545.36,3.9,1506.84
353130,2026-01,210,338890.81,4.0,1613.77
353130,2026-02,177,352426.88,4.6,1991.11
353130,2026-03,223,402627.67,4.5,1805.51
353130,2026-04,207,394972.97,4.7,1908.08
353130,2026-05,197,386704.81,4.3,1962.97
353130,2026-06,195,352301.82,4.6,1806.68
353140,2025-07,229,113096.57,2.1,493.87
353140,2025-08,297,139708.7,2.0,470.4
353140,2025-09,344,167411.14,2.1,486.66
353140,2025-10,308,154719.4,2.1,502.34
353140,2025-11,308,154556.37,2.1,501.81
353140,2025-12,275,133757.02,2.2,486.39
353140,2026-01,255,149600.73,2.1,586.67
353140,2026-02,241,143587.55,1.9,595.8
353140,2026-03,302,166724.94,1.7,552.07
353140,2026-04,280,109616.95,2.0,391.49
353140,2026-05,294,137552.9,2.0,467.87
353140,2026-06,224,90162.39,2.0,402.51
353150,2025-07,133,219318.81,1.7,1649.01
353150,2025-08,151,188788.4,2.1,1250.25
353150,2025-09,147,286786.7,2.0,1950.93
353150,2025-10,130,236136.46,2.0,1816.43
353150,2025-11,123,221795.33,2.0,1803.21
353150,2025-12,141,235624.94,1.9,1671.1
353150,2026-01,147,289126.31,1.9,1966.85
353150,2026-02,103,157708.75,1.6,1531.15
353150,2026-03,142,298690.91,1.9,2103.46
353150,2026-04,125,154128.88,1.9,1233.03
353150,2026-05,179,435012.75,1.7,2430.24
353150,2026-06,137,260741.73,1.6,1903.22
353180,2025-07,118,55784.1,3.4,472.75
353180,2025-08,109,51988.79,2.9,476.96
353180,2025-09,90,40509.52,3.7,450.11
353180,2025-10,84,40579.0,3.8,483.08
353180,2025-11,107,47811.2,3.3,446.83
353180,2025-12,91,38931.47,3.6,427.82
353180,2026-01,74,38966.11,3.5,526.57
353180,2026-02,85,37033.05,3.4,435.68
353180,2026-03,77,37748.52,3.1,490.24
353180,2026-04,90,44737.96,3.4,497.09
353180,2026-05,81,41490.25,2.8,512.23
353180,2026-06,84,42746.78,3.7,508.89
353190,2025-07,149,132769.28,2.4,891.07
353190,2025-08,155,208615.42,3.4,1345.91
353190,2025-09,141,123553.53,2.5,876.27
353190,2025-10,144,187597.99,3.1,1302.76
353190,2025-11,134,123320.66,2.8,920.3
353190,2025-12,164,148703.46,2.4,906.73
353190,2026-01,172,176834.05,2.6,1028.1
353190,2026-02,149,215916.55,2.6,1449.1
353190,2026-03,172,270798.93,2.8,1574.41
353190,2026-04,145,146641.47,3.0,1011.32
353190,2026-05,122,148506.83,2.8,1217.27
353190,2026-06,133,261232.45,3.4,1964.15
353200,2025-07,32,14298.87,2.3,446.84
353200,2025-08,15,6116.6,2.9,407.77
353200,2025-09,27,9943.76,3.3,368.29
353200,2025-10,19,7723.04,3.4,406.48
353200,2025-11,25,11468.6,3.1,458.74
353200,2025-12,18,7176.43,2.8,398.69
353200,2026-01,16,7218.09,2.1,451.13
353200,2026-02,7,3138.75,2.4,448.39
353200,2026-03,13,7084.98,3.1,545.0
353200,2026-04,14,6175.41,2.1,441.1
353200,2026-05,17,6885.27,3.6,405.02
353200,2026-06,27,13369.95,2.7,495.18
353240,2025-07,43,16580.36,5.1,385.59
353240,2025-08,48,19001.42,4.9,395.86
353240,2025-09,36,15812.64,6.9,439.24
353240,2025-10,38,13618.88,4.8,358.39
353240,2025-11,30,8472.48,2.7,282.42
353240,2025-12,34,10599.58,4.4,311.75
353240,2026-01,39,11123.16,3.9,285.21
353240,2026-02,32,13774.13,6.1,430.44
353240,2026-03,32,13002.23,5.8,406.32
353250,2025-07,5,2340.92,6.0,468.18
353250,2025-08,5,1982.46,3.4,396.49
353250,2025-09,5,1909.53,1.8,381.91
353250,2025-10,6,3394.97,3.3,565.83
353250,2025-11,6,2077.91,2.2,346.32
353250,2025-12,7,1632.81,4.0,233.26
353250,2026-01,2,1252.84,5.5,626.42
353250,2026-02,5,1750.42,2.8,350.08
353250,2026-03,10,3045.37,3.3,304.54
353250,2026-04,1,407.44,5.0,407.44
353250,2026-05,1,359.91,7.0,359.91
353250,2026-06,1,889.91,3.0,889.91
353260,2025-07,213,176006.81,3.9,826.32
353260,2025-08,234,192228.54,3.6,821.49
353260,2025-09,221,185296.72,3.8,838.45
353260,2025-10,235,203451.38,3.7,865.75
353260,2025-11,208,203090.15,3.7,976.39
353260,2025-12,248,250998.67,3.7,1012.09
353260,2026-01,216,209959.66,3.7,972.04
353260,2026-02,228,202966.25,3.4,890.2
353260,2026-03,217,185979.39,3.9,857.05
353260,2026-04,209,194152.01,3.9,928.96
353260,2026-05,304,406054.52,3.1,1335.71
353260,2026-06,256,253968.71,3.7,992.07
353290,2025-07,12,4360.49,4.3,363.37
353290,2025-08,34,14341.89,3.5,421.82
353290,2025-09,33,22061.88,3.7,668.54
353290,2025-10,28,8141.72,3.8,290.78
353290,2025-11,24,11653.84,4.3,485.58
353290,2025-12,37,19718.69,3.4,532.94
353290,2026-01,29,12974.99,4.0,447.41
353290,2026-02,21,12381.39,4.2,589.59
353290,2026-03,27,15736.41,4.4,582.83
353290,2026-04,34,17585.61,3.9,517.22
353290,2026-05,28,16002.18,3.6,571.51
353290,2026-06,29,13030.52,3.9,449.33
353300,2025-07,168,67980.83,2.7,404.65
353300,2025-08,163,70275.4,2.7,431.14
353300,2025-09,163,67058.21,3.3,411.4
353300,2025-10,178,67175.11,2.8,377.39
353300,2025-11,177,67945.26,2.8,383.87
353300,2025-12,160,58256.55,2.5,364.1
353300,2026-01,152,56210.14,3.0,369.8
353300,2026-02,127,39896.93,3.0,314.15
353300,2026-03,141,50924.96,2.9,361.17
353300,2026-04,194,74355.49,3.1,383.28
353300,2026-05,169,64502.57,3.0,381.67
353300,2026-06,174,73823.58,3.5,424.27
353340,2025-07,134,59520.21,4.1,444.18
353340,2025-08,158,96598.84,5.9,611.39
353340,2025-09,128,68299.47,6.0,533.59
353340,2025-10,128,65820.42,4.9,514.22
353340,2025-11,128,78275.27,5.9,611.53
353340,2025-12,133,70374.02,4.1,529.13
353340,2026-01,133,64217.63,6.5,482.84
353340,2026-02,125,63315.56,4.7,506.52
353340,2026-03,136,68231.33,4.7,501.7
353340,2026-04,126,77918.68,5.1,618.4
353340,2026-05,157,85473.93,4.8,544.42
353340,2026-06,138,68768.99,4.6,498.33
353350,2025-07,203,275257.24,3.5,1355.95
353350,2025-08,215,313162.09,3.5,1456.57
353350,2025-09,212,378939.79,3.4,1787.45
353350,2025-10,170,261515.44,2.6,1538.33
353350,2025-11,184,254678.12,2.9,1384.12
353350,2025-12,170,240808.43,3.5,1416.52
353350,2026-01,199,278260.38,2.9,1398.29
353350,2026-02,167,245782.64,3.0,1471.75
353350,2026-03,201,273751.01,2.9,1361.95
353350,2026-04,200,256591.68,2.7,1282.96
353350,2026-05,204,292783.65,3.3,1435.21
353350,2026-06,222,296791.93,3.4,1336.9
353390,2025-07,337,375042.98,4.5,1112.89
353390,2025-08,336,333582.75,4.5,992.81
353390,2025-09,296,339257.22,4.9,1146.14
353390,2025-10,303,281504.23,4.4,929.06
353390,2025-11,248,307378.42,4.4,1239.43
353390,2025-12,295,343016.39,4.6,1162.77
353390,2026-01,309,286347.71,4.4,926.69
353390,2026-02,274,268642.17,4.0,980.45
353390,2026-03,351,325285.26,4.2,926.74
353390,2026-04,338,360231.81,4.3,1065.77
353390,2026-05,325,308931.88,3.7,950.56
353390,2026-06,306,347107.15,4.2,1134.34
353430,2025-07,195,94246.58,1.6,483.32
353430,2025-08,146,61778.03,1.7,423.14
353430,2025-09,266,128656.18,1.5,483.67
353430,2025-10,293,130455.64,1.4,445.24
353430,2025-11,222,106632.32,1.6,480.33
353430,2025-12,248,137971.27,1.6,556.34
353430,2026-01,249,115966.78,1.5,465.73
353430,2026-02,241,134860.38,1.5,559.59
353430,2026-03,173,79464.31,1.8,459.33
353430,2026-04,264,174426.3,1.5,660.71
353430,2026-05,232,106549.55,1.6,459.27
353430,2026-06,226,110332.44,1.5,488.2
353440,2025-07,2459,3395205.12,5.8,1380.73
353440,2025-08,2347,3397761.3,5.6,1447.7
353440,2025-09,2242,3125068.16,5.5,1393.88
353440,2025-10,2330,3231174.49,5.5,1386.77
353440,2025-11,2135,3047183.71,5.9,1427.25
353440,2025-12,1996,2960476.46,5.5,1483.2
353440,2026-01,2388,3657777.94,6.0,1531.73
353440,2026-02,2052,3261741.1,5.6,1589.54
353440,2026-03,2168,2417489.13,5.2,1115.08
353440,2026-04,2364,3884103.91,5.9,1643.02
353440,2026-05,2276,3225199.38,5.6,1417.05
353440,2026-06,2443,3718402.56,6.1,1522.06
353460,2025-07,226,149016.07,3.7,659.36
353460,2025-08,208,112235.54,2.8,539.59
353460,2025-09,222,123817.35,3.6,557.74
353460,2025-10,232,120737.29,3.2,520.42
353460,2025-11,184,102161.03,3.0,555.22
353460,2025-12,203,108145.32,3.2,532.74
353460,2026-01,218,122999.13,3.2,564.22
353460,2026-02,205,115503.87,3.2,563.43
353460,2026-03,245,152524.29,4.0,622.55
353460,2026-04,237,141025.55,3.5,595.04
353460,2026-05,218,141101.39,3.1,647.25
353460,2026-06,221,144123.5,3.5,652.14
353470,2025-07,850,1621422.53,3.9,1907.56
353470,2025-08,938,1716559.79,4.1,1830.02
