codigo,municipio,periodo,media_permanencia
354640,SANTA CRUZ DO RIO PARDO,2025/Nov,3.3
354640,SANTA CRUZ DO RIO PARDO,2025/Dez,4.0
354640,SANTA CRUZ DO RIO PARDO,2026/Jan,4.7
354640,SANTA CRUZ DO RIO PARDO,2026/Fev,3.6
354640,SANTA CRUZ DO RIO PARDO,2026/Mar,4.0
354640,SANTA CRUZ DO RIO PARDO,2026/Abr,4.1
354640,SANTA CRUZ DO RIO PARDO,2026/Mai,3.9
354640,SANTA CRUZ DO RIO PARDO,2026/Jun,3.6
354660,SANTA FE DO SUL,2025/Jul,4.3
354660,SANTA FE DO SUL,2025/Ago,4.3
354660,SANTA FE DO SUL,2025/Set,4.3
354660,SANTA FE DO SUL,2025/Out,4.4
354660,SANTA FE DO SUL,2025/Nov,4.6
354660,SANTA FE DO SUL,2025/Dez,3.8
354660,SANTA FE DO SUL,2026/Jan,4.2
354660,SANTA FE DO SUL,2026/Fev,4.2
354660,SANTA FE DO SUL,2026/Mar,4.4
354660,SANTA FE DO SUL,2026/Abr,3.7
354660,SANTA FE DO SUL,2026/Mai,4.1
354660,SANTA FE DO SUL,2026/Jun,4.5
354680,SANTA ISABEL,2025/Jul,6.3
354680,SANTA ISABEL,2025/Ago,5.8
354680,SANTA ISABEL,2025/Set,5.3
354680,SANTA ISABEL,2025/Out,6.1
354680,SANTA ISABEL,2025/Nov,4.8
354680,SANTA ISABEL,2025/Dez,5.7
354680,SANTA ISABEL,2026/Jan,5.2
354680,SANTA ISABEL,2026/Fev,5.8
354680,SANTA ISABEL,2026/Mar,5.1
354680,SANTA ISABEL,2026/Abr,6.0
354680,SANTA ISABEL,2026/Mai,5.0
354680,SANTA ISABEL,2026/Jun,5.6
354730,SANTANA DE PARNAIBA,2025/Jul,3.5
354730,SANTANA DE PARNAIBA,2025/Ago,4.3
354730,SANTANA DE PARNAIBA,2025/Set,4.5
354730,SANTANA DE PARNAIBA,2025/Out,5.1
354730,SANTANA DE PARNAIBA,2025/Nov,5.8
354730,SANTANA DE PARNAIBA,2025/Dez,4.8
354730,SANTANA DE PARNAIBA,2026/Jan,3.8
354730,SANTANA DE PARNAIBA,2026/Fev,4.1
354730,SANTANA DE PARNAIBA,2026/Mar,5.2
354730,SANTANA DE PARNAIBA,2026/Abr,4.5
354730,SANTANA DE PARNAIBA,2026/Mai,4.9
354730,SANTANA DE PARNAIBA,2026/Jun,4.5
354750,SANTA RITA DO PASSA QUATRO,2025/Jul,20.7
354750,SANTA RITA DO PASSA QUATRO,2025/Ago,22.2
354750,SANTA RITA DO PASSA QUATRO,2025/Set,20.2
354750,SANTA RITA DO PASSA QUATRO,2025/Out,17.2
354750,SANTA RITA DO PASSA QUATRO,2025/Nov,17.0
354750,SANTA RITA DO PASSA QUATRO,2025/Dez,23.9
354750,SANTA RITA DO PASSA QUATRO,2026/Jan,17.6
354750,SANTA RITA DO PASSA QUATRO,2026/Fev,20.9
354750,SANTA RITA DO PASSA QUATRO,2026/Mar,15.0
354750,SANTA RITA DO PASSA QUATRO,2026/Abr,18.2
354750,SANTA RITA DO PASSA QUATRO,2026/Mai,17.4
354750,SANTA RITA DO PASSA QUATRO,2026/Jun,13.5
354760,SANTA ROSA DE VITERBO,2025/Jul,3.6
354760,SANTA ROSA DE VITERBO,2025/Ago,4.5
354760,SANTA ROSA DE VITERBO,2025/Set,5.0
354760,SANTA ROSA DE VITERBO,2025/Out,6.0
354760,SANTA ROSA DE VITERBO,2025/Nov,3.0
354760,SANTA ROSA DE VITERBO,2025/Dez,3.8
354760,SANTA ROSA DE VITERBO,2026/Jan,4.1
354760,SANTA ROSA DE VITERBO,2026/Fev,3.5
354760,SANTA ROSA DE VITERBO,2026/Mar,4.0
354760,SANTA ROSA DE VITERBO,2026/Abr,3.3
354760,SANTA ROSA DE VITERBO,2026/Mai,4.4
354760,SANTA ROSA DE VITERBO,2026/Jun,4.4
354770,SANTO ANASTACIO,2025/Jul,3.4
354770,SANTO ANASTACIO,2025/Ago,3.4
354770,SANTO ANASTACIO,2025/Set,3.1
354770,SANTO ANASTACIO,2025/Out,3.1
354770,SANTO ANASTACIO,2025/Nov,2.7
354770,SANTO ANASTACIO,2025/Dez,3.5
354770,SANTO ANASTACIO,2026/Jan,2.7
354770,SANTO ANASTACIO,2026/Fev,3.6
354770,SANTO ANASTACIO,2026/Mar,4.0
354770,SANTO ANASTACIO,2026/Abr,3.8
354770,SANTO ANASTACIO,2026/Mai,3.5
354770,SANTO ANASTACIO,2026/Jun,3.6
354780,SANTO ANDRE,2025/Jul,4.5
354780,SANTO ANDRE,2025/Ago,4.2
354780,SANTO ANDRE,2025/Set,4.5
354780,SANTO ANDRE,2025/Out,4.7
354780,SANTO ANDRE,2025/Nov,4.8
354780,SANTO ANDRE,2025/Dez,5.2
354780,SANTO ANDRE,2026/Jan,5.3
354780,SANTO ANDRE,2026/Fev,5.2
354780,SANTO ANDRE,2026/Mar,5.1
354780,SANTO ANDRE,2026/Abr,4.3
354780,SANTO ANDRE,2026/Mai,4.8
354780,SANTO ANDRE,2026/Jun,4.8
354790,SANTO ANTONIO DA ALEGRIA,2025/Jul,2.3
354790,SANTO ANTONIO DA ALEGRIA,2025/Ago,2.9
354790,SANTO ANTONIO DA ALEGRIA,2025/Set,2.4
354790,SANTO ANTONIO DA ALEGRIA,2025/Out,3.1
354790,SANTO ANTONIO DA ALEGRIA,2025/Nov,4.3
354790,SANTO ANTONIO DA ALEGRIA,2025/Dez,3.0
354790,SANTO ANTONIO DA ALEGRIA,2026/Jan,3.2
354790,SANTO ANTONIO DA ALEGRIA,2026/Fev,4.2
354790,SANTO ANTONIO DA ALEGRIA,2026/Mar,3.9
354790,SANTO ANTONIO DA ALEGRIA,2026/Abr,3.8
354790,SANTO ANTONIO DA ALEGRIA,2026/Mai,2.1
354790,SANTO ANTONIO DA ALEGRIA,2026/Jun,2.9
354850,SANTOS,2025/Jul,5.8
354850,SANTOS,2025/Ago,5.9
354850,SANTOS,2025/Set,5.9
354850,SANTOS,2025/Out,5.2
354850,SANTOS,2025/Nov,5.7
354850,SANTOS,2025/Dez,5.6
354850,SANTOS,2026/Jan,6.0
354850,SANTOS,2026/Fev,5.8
354850,SANTOS,2026/Mar,5.5
354850,SANTOS,2026/Abr,5.6
354850,SANTOS,2026/Mai,5.3
354850,SANTOS,2026/Jun,5.9
354860,SAO BENTO DO SAPUCAI,2025/Jul,3.9
354860,SAO BENTO DO SAPUCAI,2025/Ago,4.1
354860,SAO BENTO DO SAPUCAI,2025/Set,4.1
354860,SAO BENTO DO SAPUCAI,2025/Out,3.8
354860,SAO BENTO DO SAPUCAI,2025/Nov,3.6
354860,SAO BENTO DO SAPUCAI,2025/Dez,4.3
354860,SAO BENTO DO SAPUCAI,2026/Jan,3.3
354860,SAO BENTO DO SAPUCAI,2026/Fev,3.7
354860,SAO BENTO DO SAPUCAI,2026/Mar,4.0
354860,SAO BENTO DO SAPUCAI,2026/Abr,3.2
354860,SAO BENTO DO SAPUCAI,2026/Mai,3.6
354860,SAO BENTO DO SAPUCAI,2026/Jun,3.6
354870,SAO BERNARDO DO CAMPO,2025/Jul,6.3
354870,SAO BERNARDO DO CAMPO,2025/Ago,5.8
354870,SAO BERNARDO DO CAMPO,2025/Set,6.3
354870,SAO BERNARDO DO CAMPO,2025/Out,6.4
354870,SAO BERNARDO DO CAMPO,2025/Nov,6.6
354870,SAO BERNARDO DO CAMPO,2025/Dez,6.7
354870,SAO BERNARDO DO CAMPO,2026/Jan,6.2
354870,SAO BERNARDO DO CAMPO,2026/Fev,6.1
354870,SAO BERNARDO DO CAMPO,2026/Mar,6.4
354870,SAO BERNARDO DO CAMPO,2026/Abr,6.0
354870,SAO BERNARDO DO CAMPO,2026/Mai,5.9
354870,SAO BERNARDO DO CAMPO,2026/Jun,5.9
354880,SAO CAETANO DO SUL,2025/Jul,4.9
354880,SAO CAETANO DO SUL,2025/Ago,3.9
354880,SAO CAETANO DO SUL,2025/Set,4.2
354880,SAO CAETANO DO SUL,2025/Out,4.2
354880,SAO CAETANO DO SUL,2025/Nov,4.2
354880,SAO CAETANO DO SUL,2025/Dez,3.9
354880,SAO CAETANO DO SUL,2026/Jan,3.9
354880,SAO CAETANO DO SUL,2026/Fev,4.2
354880,SAO CAETANO DO SUL,2026/Mar,3.7
354880,SAO CAETANO DO SUL,2026/Abr,4.2
354880,SAO CAETANO DO SUL,2026/Mai,3.9
354890,SAO CARLOS,2025/Jul,4.1
354890,SAO CARLOS,2025/Ago,4.1
354890,SAO CARLOS,2025/Set,3.6
354890,SAO CARLOS,2025/Out,3.7
354890,SAO CARLOS,2025/Nov,4.0
354890,SAO CARLOS,2025/Dez,3.3
354890,SAO CARLOS,2026/Jan,4.0
354890,SAO CARLOS,2026/Fev,3.9
354890,SAO CARLOS,2026/Mar,3.3
354890,SAO CARLOS,2026/Abr,3.8
354890,SAO CARLOS,2026/Mai,3.4
354890,SAO CARLOS,2026/Jun,3.4
354910,SAO JOAO DA BOA VISTA,2025/Jul,4.2
354910,SAO JOAO DA BOA VISTA,2025/Ago,4.2
354910,SAO JOAO DA BOA VISTA,2025/Set,4.6
354910,SAO JOAO DA BOA VISTA,2025/Out,4.0
354910,SAO JOAO DA BOA VISTA,2025/Nov,4.2
354910,SAO JOAO DA BOA VISTA,2025/Dez,3.7
354910,SAO JOAO DA BOA VISTA,2026/Jan,4.0
354910,SAO JOAO DA BOA VISTA,2026/Fev,4.4
354910,SAO JOAO DA BOA VISTA,2026/Mar,4.1
354910,SAO JOAO DA BOA VISTA,2026/Abr,4.1
354910,SAO JOAO DA BOA VISTA,2026/Mai,4.0
354910,SAO JOAO DA BOA VISTA,2026/Jun,3.9
354940,SAO JOAQUIM DA BARRA,2025/Jul,3.8
354940,SAO JOAQUIM DA BARRA,2025/Ago,3.3
354940,SAO JOAQUIM DA BARRA,2025/Set,3.1
354940,SAO JOAQUIM DA BARRA,2025/Out,3.3
354940,SAO JOAQUIM DA BARRA,2025/Nov,3.4
354940,SAO JOAQUIM DA BARRA,2025/Dez,3.6
354940,SAO JOAQUIM DA BARRA,2026/Jan,3.5
354940,SAO JOAQUIM DA BARRA,2026/Fev,3.5
354940,SAO JOAQUIM DA BARRA,2026/Mar,3.6
354940,SAO JOAQUIM DA BARRA,2026/Abr,3.4
354940,SAO JOAQUIM DA BARRA,2026/Mai,3.1
354940,SAO JOAQUIM DA BARRA,2026/Jun,3.3
354970,SAO JOSE DO RIO PARDO,2025/Jul,3.5
354970,SAO JOSE DO RIO PARDO,2025/Ago,3.3
354970,SAO JOSE DO RIO PARDO,2025/Set,3.2
354970,SAO JOSE DO RIO PARDO,2025/Out,3.2
354970,SAO JOSE DO RIO PARDO,2025/Nov,3.1
354970,SAO JOSE DO RIO PARDO,2025/Dez,2.7
354970,SAO JOSE DO RIO PARDO,2026/Jan,3.5
354970,SAO JOSE DO RIO PARDO,2026/Fev,3.2
354970,SAO JOSE DO RIO PARDO,2026/Mar,2.6
354970,SAO JOSE DO RIO PARDO,2026/Abr,3.4
354970,SAO JOSE DO RIO PARDO,2026/Mai,3.3
354970,SAO JOSE DO RIO PARDO,2026/Jun,3.6
354980,SAO JOSE DO RIO PRETO,2025/Jul,4.7
354980,SAO JOSE DO RIO PRETO,2025/Ago,4.6
354980,SAO JOSE DO RIO PRETO,2025/Set,4.3
354980,SAO JOSE DO RIO PRETO,2025/Out,4.5
354980,SAO JOSE DO RIO PRETO,2025/Nov,4.2
354980,SAO JOSE DO RIO PRETO,2025/Dez,4.6
354980,SAO JOSE DO RIO PRETO,2026/Jan,4.6
354980,SAO JOSE DO RIO PRETO,2026/Fev,4.5
354980,SAO JOSE DO RIO PRETO,2026/Mar,4.6
354980,SAO JOSE DO RIO PRETO,2026/Abr,4.5
354980,SAO JOSE DO RIO PRETO,2026/Mai,4.5
354980,SAO JOSE DO RIO PRETO,2026/Jun,4.5
354990,SAO JOSE DOS CAMPOS,2025/Jul,4.6
354990,SAO JOSE DOS CAMPOS,2025/Ago,4.6
354990,SAO JOSE DOS CAMPOS,2025/Set,4.4
354990,SAO JOSE DOS CAMPOS,2025/Out,4.5
354990,SAO JOSE DOS CAMPOS,2025/Nov,4.5
354990,SAO JOSE DOS CAMPOS,2025/Dez,4.7
354990,SAO JOSE DOS CAMPOS,2026/Jan,4.5
354990,SAO JOSE DOS CAMPOS,2026/Fev,4.6
354990,SAO JOSE DOS CAMPOS,2026/Mar,4.6
354990,SAO JOSE DOS CAMPOS,2026/Abr,4.6
354990,SAO JOSE DOS CAMPOS,2026/Mai,4.4
354990,SAO JOSE DOS CAMPOS,2026/Jun,4.4
355000,SAO LUIS DO PARAITINGA,2025/Jul,4.4
355000,SAO LUIS DO PARAITINGA,2025/Ago,5.0
355000,SAO LUIS DO PARAITINGA,2025/Set,6.9
355000,SAO LUIS DO PARAITINGA,2025/Out,3.4
355000,SAO LUIS DO PARAITINGA,2025/Nov,6.1
355000,SAO LUIS DO PARAITINGA,2025/Dez,6.2
355000,SAO LUIS DO PARAITINGA,2026/Jan,5.6
355000,SAO LUIS DO PARAITINGA,2026/Fev,6.4
355000,SAO LUIS DO PARAITINGA,2026/Mar,16.4
355010,SAO MANUEL,2025/Jul,3.4
355010,SAO MANUEL,2025/Ago,3.4
355010,SAO MANUEL,2025/Set,3.2
355010,SAO MANUEL,2025/Out,3.3
355010,SAO MANUEL,2025/Nov,2.8
355010,SAO MANUEL,2025/Dez,2.7
355010,SAO MANUEL,2026/Jan,4.9
355010,SAO MANUEL,2026/Fev,3.6
355010,SAO MANUEL,2026/Mar,4.3
355010,SAO MANUEL,2026/Abr,3.6
355010,SAO MANUEL,2026/Mai,2.7
355010,SAO MANUEL,2026/Jun,3.4
355020,SAO MIGUEL ARCANJO,2025/Jul,14.5
355020,SAO MIGUEL ARCANJO,2025/Ago,11.2
355020,SAO MIGUEL ARCANJO,2025/Set,12.0
355020,SAO MIGUEL ARCANJO,2025/Out,12.8
355020,SAO MIGUEL ARCANJO,2025/Nov,9.7
355020,SAO MIGUEL ARCANJO,2025/Dez,11.3
355020,SAO MIGUEL ARCANJO,2026/Jan,3.8
355020,SAO MIGUEL ARCANJO,2026/Fev,12.9
355020,SAO MIGUEL ARCANJO,2026/Mar,9.1
355020,SAO MIGUEL ARCANJO,2026/Abr,10.5
355020,SAO MIGUEL ARCANJO,2026/Mai,10.2
355020,SAO MIGUEL ARCANJO,2026/Jun,14.0
355030,SAO PAULO,2025/Jul,5.6
355030,SAO PAULO,2025/Ago,5.4
355030,SAO PAULO,2025/Set,5.4
355030,SAO PAULO,2025/Out,5.4
355030,SAO PAULO,2025/Nov,5.4
355030,SAO PAULO,2025/Dez,5.6
355030,SAO PAULO,2026/Jan,5.7
355030,SAO PAULO,2026/Fev,5.6
355030,SAO PAULO,2026/Mar,5.4
355030,SAO PAULO,2026/Abr,5.4
355030,SAO PAULO,2026/Mai,5.3
355030,SAO PAULO,2026/Jun,5.4
355040,SAO PEDRO,2025/Jul,1.8
355040,SAO PEDRO,2025/Ago,1.6
355040,SAO PEDRO,2025/Set,1.6
355040,SAO PEDRO,2025/Out,1.4
355040,SAO PEDRO,2025/Nov,1.8
355040,SAO PEDRO,2025/Dez,1.9
355040,SAO PEDRO,2026/Jan,1.6
355040,SAO PEDRO,2026/Fev,1.7
355040,SAO PEDRO,2026/Mar,1.9
355040,SAO PEDRO,2026/Abr,1.9
355040,SAO PEDRO,2026/Mai,1.4
355040,SAO PEDRO,2026/Jun,1.8
355060,SAO ROQUE,2025/Jul,3.9
355060,SAO ROQUE,2025/Ago,4.4
355060,SAO ROQUE,2025/Set,3.2
355060,SAO ROQUE,2025/Out,4.0
355060,SAO ROQUE,2025/Nov,4.1
355060,SAO ROQUE,2025/Dez,3.9
355060,SAO ROQUE,2026/Jan,3.4
355060,SAO ROQUE,2026/Fev,4.0
355060,SAO ROQUE,2026/Mar,2.8
355060,SAO ROQUE,2026/Abr,3.6
355060,SAO ROQUE,2026/Mai,3.5
355060,SAO ROQUE,2026/Jun,3.3
355070,SAO SEBASTIAO,2025/Jul,3.8
355070,SAO SEBASTIAO,2025/Ago,3.6
355070,SAO SEBASTIAO,2025/Set,3.5
355070,SAO SEBASTIAO,2025/Out,3.5
355070,SAO SEBASTIAO,2025/Nov,3.8
355070,SAO SEBASTIAO,2025/Dez,3.5
355070,SAO SEBASTIAO,2026/Jan,3.8
355070,SAO SEBASTIAO,2026/Fev,3.6
355070,SAO SEBASTIAO,2026/Mar,3.5
355070,SAO SEBASTIAO,2026/Abr,3.7
355070,SAO SEBASTIAO,2026/Mai,3.5
355070,SAO SEBASTIAO,2026/Jun,3.4
355080,SAO SEBASTIAO DA GRAMA,2025/Jul,2.5
355080,SAO SEBASTIAO DA GRAMA,2025/Ago,3.7
355080,SAO SEBASTIAO DA GRAMA,2025/Set,2.8
355080,SAO SEBASTIAO DA GRAMA,2025/Out,2.4
355080,SAO SEBASTIAO DA GRAMA,2025/Nov,2.4
355080,SAO SEBASTIAO DA GRAMA,2025/Dez,2.8
355080,SAO SEBASTIAO DA GRAMA,2026/Jan,3.5
355080,SAO SEBASTIAO DA GRAMA,2026/Fev,3.2
355080,SAO SEBASTIAO DA GRAMA,2026/Mar,2.4
355080,SAO SEBASTIAO DA GRAMA,2026/Abr,2.5
355080,SAO SEBASTIAO DA GRAMA,2026/Mai,4.2
355080,SAO SEBASTIAO DA GRAMA,2026/Jun,4.1
355090,SAO SIMAO,2025/Jul,5.5
355090,SAO SIMAO,2025/Ago,7.6
355090,SAO SIMAO,2025/Set,6.1
355090,SAO SIMAO,2025/Out,6.0
355090,SAO SIMAO,2025/Nov,7.1
355090,SAO SIMAO,2025/Dez,5.6
355090,SAO SIMAO,2026/Jan,8.1
355090,SAO SIMAO,2026/Fev,7.0
355090,SAO SIMAO,2026/Mar,7.3
355090,SAO SIMAO,2026/Abr,6.7
355090,SAO SIMAO,2026/Mai,6.3
355090,SAO SIMAO,2026/Jun,4.7
355100,SAO VICENTE,2025/Jul,4.4
355100,SAO VICENTE,2025/Ago,4.1
355100,SAO VICENTE,2025/Set,4.1
355100,SAO VICENTE,2025/Out,4.7
355100,SAO VICENTE,2025/Nov,4.5
355100,SAO VICENTE,2025/Dez,5.3
355100,SAO VICENTE,2026/Jan,4.5
355100,SAO VICENTE,2026/Fev,4.4
355100,SAO VICENTE,2026/Mar,3.7
355100,SAO VICENTE,2026/Abr,4.2
355100,SAO VICENTE,2026/Mai,4.3
355100,SAO VICENTE,2026/Jun,4.3
355150,SERRANA,2025/Jul,5.5
355150,SERRANA,2025/Ago,4.7
355150,SERRANA,2025/Set,5.2
355150,SERRANA,2025/Out,4.5
355150,SERRANA,2025/Nov,4.7
355150,SERRANA,2025/Dez,5.8
355150,SERRANA,2026/Jan,4.8
355150,SERRANA,2026/Fev,5.7
355150,SERRANA,2026/Mar,4.9
355150,SERRANA,2026/Abr,5.9
355150,SERRANA,2026/Mai,5.2
355150,SERRANA,2026/Jun,5.6
355160,SERRA NEGRA,2025/Jul,2.9
355160,SERRA NEGRA,2025/Ago,2.3
355160,SERRA NEGRA,2025/Set,2.6
355160,SERRA NEGRA,2025/Out,2.5
355160,SERRA NEGRA,2025/Nov,3.0
355160,SERRA NEGRA,2025/Dez,3.1
355160,SERRA NEGRA,2026/Jan,2.8
355160,SERRA NEGRA,2026/Fev,2.8
355160,SERRA NEGRA,2026/Mar,2.8
355160,SERRA NEGRA,2026/Abr,2.6
355160,SERRA NEGRA,2026/Mai,2.4
355160,SERRA NEGRA,2026/Jun,2.8
355170,SERTAOZINHO,2025/Jul,3.5
355170,SERTAOZINHO,2025/Ago,3.5
355170,SERTAOZINHO,2025/Set,3.6
355170,SERTAOZINHO,2025/Out,3.2
355170,SERTAOZINHO,2025/Nov,3.5
355170,SERTAOZINHO,2025/Dez,3.6
355170,SERTAOZINHO,2026/Jan,3.6
355170,SERTAOZINHO,2026/Fev,3.4
355170,SERTAOZINHO,2026/Mar,3.4
355170,SERTAOZINHO,2026/Abr,3.5
355170,SERTAOZINHO,2026/Mai,3.6
355170,SERTAOZINHO,2026/Jun,3.4
355200,SILVEIRAS,2025/Jul,4.7
355200,SILVEIRAS,2025/Ago,1.0
355200,SILVEIRAS,2025/Out,7.5
355200,SILVEIRAS,2025/Nov,5.3
355200,SILVEIRAS,2025/Dez,13.0
355200,SILVEIRAS,2026/Mar,6.5
355200,SILVEIRAS,2026/Abr,9.0
355200,SILVEIRAS,2026/Mai,3.0
355200,SILVEIRAS,2026/Jun,3.0
355210,SOCORRO,2025/Jul,2.0
355210,SOCORRO,2025/Ago,2.0
355210,SOCORRO,2025/Set,2.3
355210,SOCORRO,2025/Out,2.5
355210,SOCORRO,2025/Nov,2.6
355210,SOCORRO,2025/Dez,2.4
355210,SOCORRO,2026/Jan,2.7
355210,SOCORRO,2026/Fev,2.5
355210,SOCORRO,2026/Mar,2.7
355210,SOCORRO,2026/Abr,2.3
355210,SOCORRO,2026/Mai,2.7
355210,SOCORRO,2026/Jun,2.8
355220,SOROCABA,2025/Jul,5.2
355220,SOROCABA,2025/Ago,5.0
355220,SOROCABA,2025/Set,5.2
355220,SOROCABA,2025/Out,5.1
355220,SOROCABA,2025/Nov,5.0
355220,SOROCABA,2025/Dez,5.2
355220,SOROCABA,2026/Jan,4.8
355220,SOROCABA,2026/Fev,5.0
355220,SOROCABA,2026/Mar,5.0
355220,SOROCABA,2026/Abr,5.0
355220,SOROCABA,2026/Mai,5.0
355220,SOROCABA,2026/Jun,5.1
355230,SUD MENNUCCI,2025/Jul,3.9
355230,SUD MENNUCCI,2025/Ago,3.3
355230,SUD MENNUCCI,2025/Set,4.4
355230,SUD MENNUCCI,2025/Out,3.0
355230,SUD MENNUCCI,2025/Nov,4.8
355230,SUD MENNUCCI,2025/Dez,3.7
355230,SUD MENNUCCI,2026/Jan,4.0
355230,SUD MENNUCCI,2026/Fev,2.8
355230,SUD MENNUCCI,2026/Mar,3.0
355230,SUD MENNUCCI,2026/Abr,2.5
355230,SUD MENNUCCI,2026/Mai,4.7
355230,SUD MENNUCCI,2026/Jun,5.7
355240,SUMARE,2025/Jul,4.5
355240,SUMARE,2025/Ago,4.3
355240,SUMARE,2025/Set,4.4
355240,SUMARE,2025/Out,4.9
355240,SUMARE,2025/Nov,4.5
355240,SUMARE,2025/Dez,5.2
355240,SUMARE,2026/Jan,4.4
355240,SUMARE,2026/Fev,4.1
355240,SUMARE,2026/Mar,4.8
355240,SUMARE,2026/Abr,4.4
355240,SUMARE,2026/Mai,5.0
355240,SUMARE,2026/Jun,4.7
355250,SUZANO,2025/Jul,7.0
355250,SUZANO,2025/Ago,6.8
355250,SUZANO,2025/Set,6.1
355250,SUZANO,2025/Out,5.6
355250,SUZANO,2025/Nov,6.5
355250,SUZANO,2025/Dez,7.0
355250,SUZANO,2026/Jan,7.9
355250,SUZANO,2026/Fev,7.2
355250,SUZANO,2026/Mar,6.1
355250,SUZANO,2026/Abr,11.1
355250,SUZANO,2026/Mai,6.5
355250,SUZANO,2026/Jun,7.3
355260,TABAPUA,2025/Jul,3.6
355260,TABAPUA,2025/Ago,2.9
355260,TABAPUA,2025/Set,3.1
355260,TABAPUA,2025/Out,4.3
355260,TABAPUA,2025/Nov,4.7
355260,TABAPUA,2025/Dez,3.3
355260,TABAPUA,2026/Jan,3.4
355260,TABAPUA,2026/Fev,3.4
355260,TABAPUA,2026/Mar,3.4
355260,TABAPUA,2026/Abr,3.2
355260,TABAPUA,2026/Mai,3.2
355260,TABAPUA,2026/Jun,3.4
355270,TABATINGA,2025/Jul,2.3
355270,TABATINGA,2025/Ago,3.7
355270,TABATINGA,2025/Set,3.4
355270,TABATINGA,2025/Out,3.3
355270,TABATINGA,2025/Nov,3.8
355270,TABATINGA,2025/Dez,4.0
355270,TABATINGA,2026/Jan,2.9
355270,TABATINGA,2026/Fev,4.0
355270,TABATINGA,2026/Mar,4.0
355270,TABATINGA,2026/Abr,3.4
355270,TABATINGA,2026/Mai,2.8
355270,TABATINGA,2026/Jun,3.8
355280,TABOAO DA SERRA,2025/Jul,4.4
355280,TABOAO DA SERRA,2025/Ago,4.3
355280,TABOAO DA SERRA,2025/Set,4.2
355280,TABOAO DA SERRA,2025/Out,4.6
355280,TABOAO DA SERRA,2025/Nov,4.7
355280,TABOAO DA SERRA,2025/Dez,4.5
355280,TABOAO DA SERRA,2026/Jan,5.3
355280,TABOAO DA SERRA,2026/Fev,4.9
355280,TABOAO DA SERRA,2026/Mar,4.6
355280,TABOAO DA SERRA,2026/Abr,4.6
355280,TABOAO DA SERRA,2026/Mai,4.4
355280,TABOAO DA SERRA,2026/Jun,3.9
355300,TAGUAI,2025/Jul,3.5
355300,TAGUAI,2025/Ago,2.9
355300,TAGUAI,2025/Set,2.7
355300,TAGUAI,2025/Out,2.5
355300,TAGUAI,2025/Nov,2.6
355300,TAGUAI,2025/Dez,2.8
355300,TAGUAI,2026/Jan,2.4
355300,TAGUAI,2026/Fev,3.3
355300,TAGUAI,2026/Mar,3.0
355300,TAGUAI,2026/Abr,3.0
355300,TAGUAI,2026/Mai,2.1
355300,TAGUAI,2026/Jun,2.6
355330,TAMBAU,2025/Jul,3.9
355330,TAMBAU,2025/Ago,2.3
355330,TAMBAU,2025/Set,2.2
355330,TAMBAU,2025/Out,2.6
355330,TAMBAU,2025/Nov,3.2
355330,TAMBAU,2025/Dez,3.6
355330,TAMBAU,2026/Jan,2.6
355330,TAMBAU,2026/Fev,2.8
355330,TAMBAU,2026/Mar,2.9
355330,TAMBAU,2026/Abr,2.4
355330,TAMBAU,2026/Mai,3.3
355330,TAMBAU,2026/Jun,3.3
355340,TANABI,2025/Jul,5.3
355340,TANABI,2025/Ago,5.0
355340,TANABI,2025/Set,5.2
355340,TANABI,2025/Out,7.3
355340,TANABI,2025/Nov,6.9
355340,TANABI,2025/Dez,8.4
355340,TANABI,2026/Jan,7.6
355340,TANABI,2026/Fev,7.1
355340,TANABI,2026/Mar,7.0
355340,TANABI,2026/Abr,7.0
355340,TANABI,2026/Mai,6.0
355340,TANABI,2026/Jun,7.6
355360,TAPIRATIBA,2025/Jul,3.5
355360,TAPIRATIBA,2025/Ago,2.4
355360,TAPIRATIBA,2025/Set,3.3
355360,TAPIRATIBA,2025/Out,3.9
355360,TAPIRATIBA,2025/Nov,2.9
355360,TAPIRATIBA,2025/Dez,2.8
355360,TAPIRATIBA,2026/Jan,2.9
355360,TAPIRATIBA,2026/Fev,3.4
355360,TAPIRATIBA,2026/Mar,3.5
355360,TAPIRATIBA,2026/Abr,3.0
355360,TAPIRATIBA,2026/Mai,2.9
355360,TAPIRATIBA,2026/Jun,3.4
355370,TAQUARITINGA,2025/Jul,3.9
355370,TAQUARITINGA,2025/Ago,3.0
355370,TAQUARITINGA,2025/Set,3.2
355370,TAQUARITINGA,2025/Out,3.9
355370,TAQUARITINGA,2025/Nov,3.2
355370,TAQUARITINGA,2025/Dez,3.1
355370,TAQUARITINGA,2026/Jan,3.5
355370,TAQUARITINGA,2026/Fev,3.1
355370,TAQUARITINGA,2026/Mar,3.1
355370,TAQUARITINGA,2026/Abr,2.5
355370,TAQUARITINGA,2026/Mai,2.9
355370,TAQUARITINGA,2026/Jun,2.9
355380,TAQUARITUBA,2025/Jul,2.4
355380,TAQUARITUBA,2025/Ago,2.5
355380,TAQUARITUBA,2025/Set,2.2
355380,TAQUARITUBA,2025/Out,2.5
355380,TAQUARITUBA,2025/Nov,3.3
355380,TAQUARITUBA,2025/Dez,2.1
355380,TAQUARITUBA,2026/Jan,2.2
355380,TAQUARITUBA,2026/Fev,2.0
355380,TAQUARITUBA,2026/Mar,2.2
355380,TAQUARITUBA,2026/Abr,2.4
