codigo,municipio,capitulo_cid10,internacoes
352010,IGARAPAVA,Cap 12,44.0
352010,IGARAPAVA,Cap 13,52.0
352010,IGARAPAVA,Cap 14,140.0
352010,IGARAPAVA,Cap 15,116.0
352010,IGARAPAVA,Cap 16,8.0
352010,IGARAPAVA,Cap 17,1.0
352010,IGARAPAVA,Cap 18,9.0
352010,IGARAPAVA,Cap 19,110.0
352010,IGARAPAVA,Cap 21,24.0
352040,ILHABELA,Cap 01,148.0
352040,ILHABELA,Cap 02,87.0
352040,ILHABELA,Cap 03,50.0
352040,ILHABELA,Cap 04,30.0
352040,ILHABELA,Cap 05,173.0
352040,ILHABELA,Cap 06,33.0
352040,ILHABELA,Cap 08,8.0
352040,ILHABELA,Cap 09,208.0
352040,ILHABELA,Cap 10,300.0
352040,ILHABELA,Cap 11,441.0
352040,ILHABELA,Cap 12,45.0
352040,ILHABELA,Cap 13,103.0
352040,ILHABELA,Cap 14,225.0
352040,ILHABELA,Cap 15,507.0
352040,ILHABELA,Cap 16,31.0
352040,ILHABELA,Cap 17,10.0
352040,ILHABELA,Cap 18,48.0
352040,ILHABELA,Cap 19,236.0
352040,ILHABELA,Cap 21,139.0
352044,ILHA SOLTEIRA,Cap 01,93.0
352044,ILHA SOLTEIRA,Cap 02,32.0
352044,ILHA SOLTEIRA,Cap 03,51.0
352044,ILHA SOLTEIRA,Cap 04,53.0
352044,ILHA SOLTEIRA,Cap 05,58.0
352044,ILHA SOLTEIRA,Cap 06,29.0
352044,ILHA SOLTEIRA,Cap 08,5.0
352044,ILHA SOLTEIRA,Cap 09,164.0
352044,ILHA SOLTEIRA,Cap 10,701.0
352044,ILHA SOLTEIRA,Cap 11,502.0
352044,ILHA SOLTEIRA,Cap 12,70.0
352044,ILHA SOLTEIRA,Cap 13,39.0
352044,ILHA SOLTEIRA,Cap 14,302.0
352044,ILHA SOLTEIRA,Cap 15,233.0
352044,ILHA SOLTEIRA,Cap 16,36.0
352044,ILHA SOLTEIRA,Cap 17,1.0
352044,ILHA SOLTEIRA,Cap 18,48.0
352044,ILHA SOLTEIRA,Cap 19,222.0
352044,ILHA SOLTEIRA,Cap 21,115.0
352050,INDAIATUBA,Cap 01,712.0
352050,INDAIATUBA,Cap 02,2009.0
352050,INDAIATUBA,Cap 03,80.0
352050,INDAIATUBA,Cap 04,300.0
352050,INDAIATUBA,Cap 05,348.0
352050,INDAIATUBA,Cap 06,535.0
352050,INDAIATUBA,Cap 07,932.0
352050,INDAIATUBA,Cap 08,29.0
352050,INDAIATUBA,Cap 09,2046.0
352050,INDAIATUBA,Cap 10,1234.0
352050,INDAIATUBA,Cap 11,3043.0
352050,INDAIATUBA,Cap 12,249.0
352050,INDAIATUBA,Cap 13,552.0
352050,INDAIATUBA,Cap 14,1981.0
352050,INDAIATUBA,Cap 15,2882.0
352050,INDAIATUBA,Cap 16,290.0
352050,INDAIATUBA,Cap 17,81.0
352050,INDAIATUBA,Cap 18,1214.0
352050,INDAIATUBA,Cap 19,3270.0
352050,INDAIATUBA,Cap 21,958.0
352070,INDIAPORA,Cap 01,19.0
352070,INDIAPORA,Cap 02,8.0
352070,INDIAPORA,Cap 03,13.0
352070,INDIAPORA,Cap 04,14.0
352070,INDIAPORA,Cap 05,2.0
352070,INDIAPORA,Cap 06,9.0
352070,INDIAPORA,Cap 08,1.0
352070,INDIAPORA,Cap 09,20.0
352070,INDIAPORA,Cap 10,66.0
352070,INDIAPORA,Cap 11,74.0
352070,INDIAPORA,Cap 12,10.0
352070,INDIAPORA,Cap 13,20.0
352070,INDIAPORA,Cap 14,113.0
352070,INDIAPORA,Cap 16,1.0
352070,INDIAPORA,Cap 18,5.0
352070,INDIAPORA,Cap 19,6.0
352070,INDIAPORA,Cap 21,3.0
352090,IPAUSSU,Cap 01,21.0
352090,IPAUSSU,Cap 02,6.0
352090,IPAUSSU,Cap 03,44.0
352090,IPAUSSU,Cap 04,45.0
352090,IPAUSSU,Cap 05,45.0
352090,IPAUSSU,Cap 06,7.0
352090,IPAUSSU,Cap 08,3.0
352090,IPAUSSU,Cap 09,117.0
352090,IPAUSSU,Cap 10,158.0
352090,IPAUSSU,Cap 11,75.0
352090,IPAUSSU,Cap 12,8.0
352090,IPAUSSU,Cap 13,14.0
352090,IPAUSSU,Cap 14,105.0
352090,IPAUSSU,Cap 15,105.0
352090,IPAUSSU,Cap 16,37.0
352090,IPAUSSU,Cap 17,1.0
352090,IPAUSSU,Cap 18,1.0
352090,IPAUSSU,Cap 19,18.0
352090,IPAUSSU,Cap 21,32.0
352130,IPUA,Cap 01,28.0
352130,IPUA,Cap 02,174.0
352130,IPUA,Cap 03,20.0
352130,IPUA,Cap 04,28.0
352130,IPUA,Cap 05,86.0
352130,IPUA,Cap 06,10.0
352130,IPUA,Cap 09,32.0
352130,IPUA,Cap 10,118.0
352130,IPUA,Cap 11,89.0
352130,IPUA,Cap 12,242.0
352130,IPUA,Cap 13,7.0
352130,IPUA,Cap 14,77.0
352130,IPUA,Cap 15,80.0
352130,IPUA,Cap 16,14.0
352130,IPUA,Cap 17,19.0
352130,IPUA,Cap 18,6.0
352130,IPUA,Cap 19,35.0
352130,IPUA,Cap 21,24.0
352170,ITABERA,Cap 01,38.0
352170,ITABERA,Cap 02,44.0
352170,ITABERA,Cap 03,36.0
352170,ITABERA,Cap 04,22.0
352170,ITABERA,Cap 05,18.0
352170,ITABERA,Cap 06,22.0
352170,ITABERA,Cap 08,4.0
352170,ITABERA,Cap 09,128.0
352170,ITABERA,Cap 10,272.0
352170,ITABERA,Cap 11,80.0
352170,ITABERA,Cap 12,40.0
352170,ITABERA,Cap 13,31.0
352170,ITABERA,Cap 14,117.0
352170,ITABERA,Cap 15,144.0
352170,ITABERA,Cap 16,8.0
352170,ITABERA,Cap 17,3.0
352170,ITABERA,Cap 18,15.0
352170,ITABERA,Cap 19,24.0
352170,ITABERA,Cap 21,3.0
352180,ITAI,Cap 01,34.0
352180,ITAI,Cap 02,10.0
352180,ITAI,Cap 03,20.0
352180,ITAI,Cap 04,35.0
352180,ITAI,Cap 05,46.0
352180,ITAI,Cap 06,7.0
352180,ITAI,Cap 08,1.0
352180,ITAI,Cap 09,98.0
352180,ITAI,Cap 10,224.0
352180,ITAI,Cap 11,120.0
352180,ITAI,Cap 12,37.0
352180,ITAI,Cap 13,7.0
352180,ITAI,Cap 14,105.0
352180,ITAI,Cap 15,209.0
352180,ITAI,Cap 16,2.0
352180,ITAI,Cap 18,7.0
352180,ITAI,Cap 19,33.0
352180,ITAI,Cap 21,29.0
352190,ITAJOBI,Cap 01,28.0
352190,ITAJOBI,Cap 02,21.0
352190,ITAJOBI,Cap 03,10.0
352190,ITAJOBI,Cap 04,43.0
352190,ITAJOBI,Cap 05,35.0
352190,ITAJOBI,Cap 06,79.0
352190,ITAJOBI,Cap 09,58.0
352190,ITAJOBI,Cap 10,235.0
352190,ITAJOBI,Cap 11,15.0
352190,ITAJOBI,Cap 12,22.0
352190,ITAJOBI,Cap 13,41.0
352190,ITAJOBI,Cap 14,161.0
352190,ITAJOBI,Cap 19,3.0
352210,ITANHAEM,Cap 01,399.0
352210,ITANHAEM,Cap 02,230.0
352210,ITANHAEM,Cap 03,196.0
352210,ITANHAEM,Cap 04,65.0
352210,ITANHAEM,Cap 05,8.0
352210,ITANHAEM,Cap 06,48.0
352210,ITANHAEM,Cap 07,7.0
352210,ITANHAEM,Cap 08,2.0
352210,ITANHAEM,Cap 09,855.0
352210,ITANHAEM,Cap 10,564.0
352210,ITANHAEM,Cap 11,1587.0
352210,ITANHAEM,Cap 12,86.0
352210,ITANHAEM,Cap 13,92.0
352210,ITANHAEM,Cap 14,643.0
352210,ITANHAEM,Cap 15,3362.0
352210,ITANHAEM,Cap 16,1342.0
352210,ITANHAEM,Cap 17,57.0
352210,ITANHAEM,Cap 18,176.0
352210,ITANHAEM,Cap 19,1340.0
352210,ITANHAEM,Cap 21,952.0
352220,ITAPECERICA DA SERRA,Cap 01,670.0
352220,ITAPECERICA DA SERRA,Cap 02,790.0
352220,ITAPECERICA DA SERRA,Cap 03,86.0
352220,ITAPECERICA DA SERRA,Cap 04,406.0
352220,ITAPECERICA DA SERRA,Cap 05,24.0
352220,ITAPECERICA DA SERRA,Cap 06,299.0
352220,ITAPECERICA DA SERRA,Cap 07,1450.0
352220,ITAPECERICA DA SERRA,Cap 08,7.0
352220,ITAPECERICA DA SERRA,Cap 09,1534.0
352220,ITAPECERICA DA SERRA,Cap 10,1490.0
352220,ITAPECERICA DA SERRA,Cap 11,1844.0
352220,ITAPECERICA DA SERRA,Cap 12,388.0
352220,ITAPECERICA DA SERRA,Cap 13,385.0
352220,ITAPECERICA DA SERRA,Cap 14,959.0
352220,ITAPECERICA DA SERRA,Cap 15,2752.0
352220,ITAPECERICA DA SERRA,Cap 16,502.0
352220,ITAPECERICA DA SERRA,Cap 17,212.0
352220,ITAPECERICA DA SERRA,Cap 18,246.0
352220,ITAPECERICA DA SERRA,Cap 19,2570.0
352220,ITAPECERICA DA SERRA,Cap 21,547.0
352230,ITAPETININGA,Cap 01,543.0
352230,ITAPETININGA,Cap 02,225.0
352230,ITAPETININGA,Cap 03,41.0
352230,ITAPETININGA,Cap 04,152.0
352230,ITAPETININGA,Cap 05,29.0
352230,ITAPETININGA,Cap 06,83.0
352230,ITAPETININGA,Cap 07,4.0
352230,ITAPETININGA,Cap 08,10.0
352230,ITAPETININGA,Cap 09,1157.0
352230,ITAPETININGA,Cap 10,997.0
352230,ITAPETININGA,Cap 11,1506.0
352230,ITAPETININGA,Cap 12,211.0
352230,ITAPETININGA,Cap 13,92.0
352230,ITAPETININGA,Cap 14,751.0
352230,ITAPETININGA,Cap 15,2204.0
352230,ITAPETININGA,Cap 16,89.0
352230,ITAPETININGA,Cap 17,19.0
352230,ITAPETININGA,Cap 18,65.0
352230,ITAPETININGA,Cap 19,1776.0
352230,ITAPETININGA,Cap 21,507.0
352240,ITAPEVA,Cap 01,389.0
352240,ITAPEVA,Cap 02,917.0
352240,ITAPEVA,Cap 03,55.0
352240,ITAPEVA,Cap 04,156.0
352240,ITAPEVA,Cap 05,17.0
352240,ITAPEVA,Cap 06,139.0
352240,ITAPEVA,Cap 08,37.0
352240,ITAPEVA,Cap 09,788.0
352240,ITAPEVA,Cap 10,1010.0
352240,ITAPEVA,Cap 11,1217.0
352240,ITAPEVA,Cap 12,121.0
352240,ITAPEVA,Cap 13,142.0
352240,ITAPEVA,Cap 14,637.0
352240,ITAPEVA,Cap 15,2090.0
352240,ITAPEVA,Cap 16,249.0
352240,ITAPEVA,Cap 17,31.0
352240,ITAPEVA,Cap 18,160.0
352240,ITAPEVA,Cap 19,1320.0
352240,ITAPEVA,Cap 21,32.0
352250,ITAPEVI,Cap 01,331.0
352250,ITAPEVI,Cap 02,314.0
352250,ITAPEVI,Cap 03,78.0
352250,ITAPEVI,Cap 04,92.0
352250,ITAPEVI,Cap 05,157.0
352250,ITAPEVI,Cap 06,76.0
352250,ITAPEVI,Cap 08,4.0
352250,ITAPEVI,Cap 09,524.0
352250,ITAPEVI,Cap 10,1011.0
352250,ITAPEVI,Cap 11,2140.0
352250,ITAPEVI,Cap 12,201.0
352250,ITAPEVI,Cap 13,73.0
352250,ITAPEVI,Cap 14,1843.0
352250,ITAPEVI,Cap 15,4179.0
352250,ITAPEVI,Cap 16,1005.0
352250,ITAPEVI,Cap 17,108.0
352250,ITAPEVI,Cap 18,135.0
352250,ITAPEVI,Cap 19,1844.0
352250,ITAPEVI,Cap 21,1703.0
352260,ITAPIRA,Cap 01,104.0
352260,ITAPIRA,Cap 02,113.0
352260,ITAPIRA,Cap 03,7.0
352260,ITAPIRA,Cap 04,70.0
352260,ITAPIRA,Cap 05,2635.0
352260,ITAPIRA,Cap 06,59.0
352260,ITAPIRA,Cap 08,3.0
352260,ITAPIRA,Cap 09,327.0
352260,ITAPIRA,Cap 10,431.0
352260,ITAPIRA,Cap 11,399.0
352260,ITAPIRA,Cap 12,128.0
352260,ITAPIRA,Cap 13,84.0
352260,ITAPIRA,Cap 14,288.0
352260,ITAPIRA,Cap 15,537.0
352260,ITAPIRA,Cap 16,98.0
352260,ITAPIRA,Cap 17,6.0
352260,ITAPIRA,Cap 18,30.0
352260,ITAPIRA,Cap 19,481.0
352260,ITAPIRA,Cap 21,62.0
352270,ITAPOLIS,Cap 01,214.0
352270,ITAPOLIS,Cap 02,103.0
352270,ITAPOLIS,Cap 03,66.0
352270,ITAPOLIS,Cap 04,155.0
352270,ITAPOLIS,Cap 05,2.0
352270,ITAPOLIS,Cap 06,44.0
352270,ITAPOLIS,Cap 08,6.0
352270,ITAPOLIS,Cap 09,589.0
352270,ITAPOLIS,Cap 10,853.0
352270,ITAPOLIS,Cap 11,290.0
352270,ITAPOLIS,Cap 12,139.0
352270,ITAPOLIS,Cap 13,106.0
352270,ITAPOLIS,Cap 14,425.0
352270,ITAPOLIS,Cap 15,237.0
352270,ITAPOLIS,Cap 16,18.0
352270,ITAPOLIS,Cap 17,2.0
352270,ITAPOLIS,Cap 18,42.0
352270,ITAPOLIS,Cap 19,309.0
352270,ITAPOLIS,Cap 21,91.0
352280,ITAPORANGA,Cap 01,28.0
352280,ITAPORANGA,Cap 02,38.0
352280,ITAPORANGA,Cap 03,34.0
352280,ITAPORANGA,Cap 04,20.0
352280,ITAPORANGA,Cap 05,59.0
352280,ITAPORANGA,Cap 06,35.0
352280,ITAPORANGA,Cap 09,66.0
352280,ITAPORANGA,Cap 10,211.0
352280,ITAPORANGA,Cap 11,114.0
352280,ITAPORANGA,Cap 12,27.0
352280,ITAPORANGA,Cap 13,17.0
352280,ITAPORANGA,Cap 14,101.0
352280,ITAPORANGA,Cap 15,165.0
352280,ITAPORANGA,Cap 16,24.0
352280,ITAPORANGA,Cap 18,58.0
352280,ITAPORANGA,Cap 19,67.0
352280,ITAPORANGA,Cap 21,27.0
352290,ITAPUI,Cap 01,1.0
352290,ITAPUI,Cap 09,4.0
352290,ITAPUI,Cap 10,2.0
352290,ITAPUI,Cap 14,2.0
352290,ITAPUI,Cap 18,1.0
352290,ITAPUI,Cap 19,1.0
352290,ITAPUI,Cap 21,1.0
352310,ITAQUAQUECETUBA,Cap 01,342.0
352310,ITAQUAQUECETUBA,Cap 02,595.0
352310,ITAQUAQUECETUBA,Cap 03,130.0
352310,ITAQUAQUECETUBA,Cap 04,370.0
352310,ITAQUAQUECETUBA,Cap 05,734.0
352310,ITAQUAQUECETUBA,Cap 06,197.0
352310,ITAQUAQUECETUBA,Cap 07,1.0
352310,ITAQUAQUECETUBA,Cap 08,4.0
352310,ITAQUAQUECETUBA,Cap 09,1478.0
352310,ITAQUAQUECETUBA,Cap 10,812.0
352310,ITAQUAQUECETUBA,Cap 11,3009.0
352310,ITAQUAQUECETUBA,Cap 12,242.0
352310,ITAQUAQUECETUBA,Cap 13,252.0
352310,ITAQUAQUECETUBA,Cap 14,980.0
352310,ITAQUAQUECETUBA,Cap 15,3417.0
352310,ITAQUAQUECETUBA,Cap 16,459.0
352310,ITAQUAQUECETUBA,Cap 17,16.0
352310,ITAQUAQUECETUBA,Cap 18,31.0
352310,ITAQUAQUECETUBA,Cap 19,2072.0
352320,ITARARE,Cap 01,231.0
352320,ITARARE,Cap 02,112.0
352320,ITARARE,Cap 03,72.0
352320,ITARARE,Cap 04,49.0
352320,ITARARE,Cap 05,85.0
352320,ITARARE,Cap 06,78.0
352320,ITARARE,Cap 07,1.0
352320,ITARARE,Cap 08,8.0
352320,ITARARE,Cap 09,419.0
352320,ITARARE,Cap 10,467.0
352320,ITARARE,Cap 11,390.0
352320,ITARARE,Cap 12,375.0
352320,ITARARE,Cap 13,149.0
352320,ITARARE,Cap 14,308.0
352320,ITARARE,Cap 15,521.0
352320,ITARARE,Cap 16,45.0
352320,ITARARE,Cap 17,11.0
352320,ITARARE,Cap 18,31.0
352320,ITARARE,Cap 19,711.0
352320,ITARARE,Cap 21,107.0
352340,ITATIBA,Cap 01,438.0
352340,ITATIBA,Cap 02,723.0
352340,ITATIBA,Cap 03,74.0
352340,ITATIBA,Cap 04,121.0
352340,ITATIBA,Cap 05,15.0
352340,ITATIBA,Cap 06,118.0
352340,ITATIBA,Cap 07,3.0
352340,ITATIBA,Cap 08,4.0
352340,ITATIBA,Cap 09,654.0
352340,ITATIBA,Cap 10,484.0
352340,ITATIBA,Cap 11,619.0
352340,ITATIBA,Cap 12,92.0
352340,ITATIBA,Cap 13,188.0
352340,ITATIBA,Cap 14,1146.0
352340,ITATIBA,Cap 15,994.0
352340,ITATIBA,Cap 16,65.0
352340,ITATIBA,Cap 17,12.0
352340,ITATIBA,Cap 18,274.0
352340,ITATIBA,Cap 19,780.0
352340,ITATIBA,Cap 21,233.0
352350,ITATINGA,Cap 01,27.0
352350,ITATINGA,Cap 02,2.0
352350,ITATINGA,Cap 03,10.0
352350,ITATINGA,Cap 04,24.0
352350,ITATINGA,Cap 05,5.0
352350,ITATINGA,Cap 06,4.0
352350,ITATINGA,Cap 08,2.0
352350,ITATINGA,Cap 09,43.0
352350,ITATINGA,Cap 10,75.0
352350,ITATINGA,Cap 11,12.0
352350,ITATINGA,Cap 12,25.0
352350,ITATINGA,Cap 14,34.0
352350,ITATINGA,Cap 18,2.0
352350,ITATINGA,Cap 19,37.0
352360,ITIRAPINA,Cap 01,6.0
352360,ITIRAPINA,Cap 02,2.0
352360,ITIRAPINA,Cap 03,3.0
352360,ITIRAPINA,Cap 04,5.0
352360,ITIRAPINA,Cap 06,1.0
352360,ITIRAPINA,Cap 09,26.0
352360,ITIRAPINA,Cap 10,45.0
352360,ITIRAPINA,Cap 11,5.0
352360,ITIRAPINA,Cap 12,6.0
352360,ITIRAPINA,Cap 13,2.0
352360,ITIRAPINA,Cap 14,18.0
352360,ITIRAPINA,Cap 18,3.0
352360,ITIRAPINA,Cap 19,1.0
352390,ITU,Cap 01,403.0
352390,ITU,Cap 02,156.0
352390,ITU,Cap 03,118.0
352390,ITU,Cap 04,129.0
352390,ITU,Cap 05,28.0
352390,ITU,Cap 06,137.0
352390,ITU,Cap 07,29.0
352390,ITU,Cap 08,16.0
352390,ITU,Cap 09,798.0
352390,ITU,Cap 10,741.0
352390,ITU,Cap 11,1480.0
352390,ITU,Cap 12,176.0
352390,ITU,Cap 13,148.0
352390,ITU,Cap 14,738.0
352390,ITU,Cap 15,1603.0
352390,ITU,Cap 16,332.0
352390,ITU,Cap 17,64.0
352390,ITU,Cap 18,170.0
352390,ITU,Cap 19,1048.0
352390,ITU,Cap 21,135.0
352400,ITUPEVA,Cap 01,60.0
352400,ITUPEVA,Cap 02,34.0
352400,ITUPEVA,Cap 03,12.0
352400,ITUPEVA,Cap 04,60.0
352400,ITUPEVA,Cap 05,146.0
352400,ITUPEVA,Cap 06,36.0
352400,ITUPEVA,Cap 08,8.0
352400,ITUPEVA,Cap 09,221.0
352400,ITUPEVA,Cap 10,333.0
352400,ITUPEVA,Cap 11,176.0
352400,ITUPEVA,Cap 12,72.0
352400,ITUPEVA,Cap 13,9.0
352400,ITUPEVA,Cap 14,185.0
352400,ITUPEVA,Cap 15,436.0
352400,ITUPEVA,Cap 16,34.0
352400,ITUPEVA,Cap 18,8.0
352400,ITUPEVA,Cap 19,329.0
352400,ITUPEVA,Cap 21,44.0
352410,ITUVERAVA,Cap 01,161.0
352410,ITUVERAVA,Cap 02,94.0
352410,ITUVERAVA,Cap 03,39.0
352410,ITUVERAVA,Cap 04,63.0
352410,ITUVERAVA,Cap 05,106.0
352410,ITUVERAVA,Cap 06,33.0
352410,ITUVERAVA,Cap 07,3.0
352410,ITUVERAVA,Cap 08,5.0
352410,ITUVERAVA,Cap 09,407.0
352410,ITUVERAVA,Cap 10,541.0
352410,ITUVERAVA,Cap 11,441.0
352410,ITUVERAVA,Cap 12,87.0
352410,ITUVERAVA,Cap 13,172.0
352410,ITUVERAVA,Cap 14,571.0
352410,ITUVERAVA,Cap 15,396.0
352410,ITUVERAVA,Cap 16,44.0
352410,ITUVERAVA,Cap 17,5.0
352410,ITUVERAVA,Cap 18,85.0
352410,ITUVERAVA,Cap 19,384.0
352410,ITUVERAVA,Cap 21,49.0
352420,JABORANDI,Cap 01,8.0
352420,JABORANDI,Cap 04,1.0
352420,JABORANDI,Cap 06,2.0
352420,JABORANDI,Cap 09,5.0
352420,JABORANDI,Cap 10,17.0
352420,JABORANDI,Cap 11,4.0
352420,JABORANDI,Cap 12,1.0
352420,JABORANDI,Cap 14,18.0
352430,JABOTICABAL,Cap 01,37.0
352430,JABOTICABAL,Cap 02,18.0
352430,JABOTICABAL,Cap 03,30.0
352430,JABOTICABAL,Cap 04,35.0
352430,JABOTICABAL,Cap 05,1.0
352430,JABOTICABAL,Cap 06,36.0
352430,JABOTICABAL,Cap 07,6.0
352430,JABOTICABAL,Cap 08,3.0
352430,JABOTICABAL,Cap 09,184.0
352430,JABOTICABAL,Cap 10,321.0
352430,JABOTICABAL,Cap 11,475.0
352430,JABOTICABAL,Cap 12,40.0
352430,JABOTICABAL,Cap 13,39.0
352430,JABOTICABAL,Cap 14,235.0
352430,JABOTICABAL,Cap 15,412.0
352430,JABOTICABAL,Cap 16,37.0
352430,JABOTICABAL,Cap 17,3.0
352430,JABOTICABAL,Cap 18,58.0
352430,JABOTICABAL,Cap 19,255.0
352430,JABOTICABAL,Cap 21,24.0
352440,JACAREI,Cap 01,802.0
352440,JACAREI,Cap 02,2599.0
352440,JACAREI,Cap 03,127.0
352440,JACAREI,Cap 04,225.0
352440,JACAREI,Cap 05,841.0
352440,JACAREI,Cap 06,247.0
352440,JACAREI,Cap 07,31.0
352440,JACAREI,Cap 08,10.0
352440,JACAREI,Cap 09,1170.0
352440,JACAREI,Cap 10,945.0
352440,JACAREI,Cap 11,1883.0
352440,JACAREI,Cap 12,223.0
352440,JACAREI,Cap 13,203.0
352440,JACAREI,Cap 14,1267.0
352440,JACAREI,Cap 15,2016.0
352440,JACAREI,Cap 16,464.0
352440,JACAREI,Cap 17,51.0
352440,JACAREI,Cap 18,182.0
352440,JACAREI,Cap 19,1522.0
352440,JACAREI,Cap 21,358.0
352450,JACI,Cap 01,5.0
352450,JACI,Cap 03,2.0
352450,JACI,Cap 04,114.0
352450,JACI,Cap 05,7.0
352450,JACI,Cap 06,122.0
352450,JACI,Cap 09,168.0
352450,JACI,Cap 10,87.0
352450,JACI,Cap 11,87.0
352450,JACI,Cap 12,27.0
352450,JACI,Cap 13,7.0
352450,JACI,Cap 14,61.0
352450,JACI,Cap 18,12.0
352450,JACI,Cap 19,2.0
352470,JAGUARIUNA,Cap 01,82.0
352470,JAGUARIUNA,Cap 02,196.0
352470,JAGUARIUNA,Cap 03,19.0
352470,JAGUARIUNA,Cap 04,69.0
352470,JAGUARIUNA,Cap 05,26.0
352470,JAGUARIUNA,Cap 06,45.0
352470,JAGUARIUNA,Cap 08,11.0
352470,JAGUARIUNA,Cap 09,369.0
352470,JAGUARIUNA,Cap 10,363.0
352470,JAGUARIUNA,Cap 11,593.0
352470,JAGUARIUNA,Cap 12,84.0
352470,JAGUARIUNA,Cap 13,69.0
352470,JAGUARIUNA,Cap 14,486.0
352470,JAGUARIUNA,Cap 15,807.0
352470,JAGUARIUNA,Cap 16,57.0
352470,JAGUARIUNA,Cap 17,16.0
352470,JAGUARIUNA,Cap 18,95.0
352470,JAGUARIUNA,Cap 19,356.0
352470,JAGUARIUNA,Cap 21,182.0
352480,JALES,Cap 01,639.0
352480,JALES,Cap 02,2483.0
352480,JALES,Cap 03,106.0
352480,JALES,Cap 04,162.0
352480,JALES,Cap 06,103.0
352480,JALES,Cap 07,2.0
352480,JALES,Cap 08,4.0
352480,JALES,Cap 09,775.0
352480,JALES,Cap 10,535.0
352480,JALES,Cap 11,710.0
352480,JALES,Cap 12,171.0
352480,JALES,Cap 13,103.0
352480,JALES,Cap 14,757.0
352480,JALES,Cap 15,883.0
352480,JALES,Cap 16,76.0
352480,JALES,Cap 17,3.0
352480,JALES,Cap 18,223.0
352480,JALES,Cap 19,752.0
352480,JALES,Cap 21,223.0
352520,JARINU,Cap 01,20.0
352520,JARINU,Cap 03,7.0
352520,JARINU,Cap 04,6.0
352520,JARINU,Cap 06,1.0
352520,JARINU,Cap 09,29.0
352520,JARINU,Cap 10,71.0
352520,JARINU,Cap 11,17.0
352520,JARINU,Cap 12,7.0
352520,JARINU,Cap 13,1.0
352520,JARINU,Cap 14,61.0
352520,JARINU,Cap 15,3.0
352520,JARINU,Cap 18,3.0
352520,JARINU,Cap 19,2.0
352520,JARINU,Cap 21,337.0
352530,JAU,Cap 01,652.0
352530,JAU,Cap 02,11101.0
352530,JAU,Cap 03,308.0
352530,JAU,Cap 04,356.0
352530,JAU,Cap 05,1178.0
352530,JAU,Cap 06,297.0
352530,JAU,Cap 07,28.0
352530,JAU,Cap 08,24.0
352530,JAU,Cap 09,1719.0
352530,JAU,Cap 10,1806.0
352530,JAU,Cap 11,2210.0
352530,JAU,Cap 12,406.0
352530,JAU,Cap 13,190.0
352530,JAU,Cap 14,1918.0
352530,JAU,Cap 15,1823.0
352530,JAU,Cap 16,453.0
352530,JAU,Cap 17,30.0
352530,JAU,Cap 18,729.0
352530,JAU,Cap 19,1793.0
352530,JAU,Cap 21,221.0
352550,JOANOPOLIS,Cap 01,18.0
352550,JOANOPOLIS,Cap 03,2.0
352550,JOANOPOLIS,Cap 04,16.0
352550,JOANOPOLIS,Cap 05,2.0
352550,JOANOPOLIS,Cap 06,4.0
352550,JOANOPOLIS,Cap 09,35.0
352550,JOANOPOLIS,Cap 10,26.0
352550,JOANOPOLIS,Cap 11,5.0
352550,JOANOPOLIS,Cap 12,12.0
352550,JOANOPOLIS,Cap 14,51.0
352550,JOANOPOLIS,Cap 15,1.0
352550,JOANOPOLIS,Cap 18,6.0
352550,JOANOPOLIS,Cap 19,3.0
352550,JOANOPOLIS,Cap 21,35.0
352570,JOSE BONIFACIO,Cap 01,189.0
352570,JOSE BONIFACIO,Cap 03,44.0
352570,JOSE BONIFACIO,Cap 04,128.0
352570,JOSE BONIFACIO,Cap 05,16.0
352570,JOSE BONIFACIO,Cap 06,43.0
352570,JOSE BONIFACIO,Cap 09,254.0
352570,JOSE BONIFACIO,Cap 10,509.0
352570,JOSE BONIFACIO,Cap 11,250.0
352570,JOSE BONIFACIO,Cap 12,53.0
352570,JOSE BONIFACIO,Cap 13,74.0
352570,JOSE BONIFACIO,Cap 14,313.0
352570,JOSE BONIFACIO,Cap 18,225.0
352570,JOSE BONIFACIO,Cap 19,329.0
352570,JOSE BONIFACIO,Cap 21,44.0
352590,JUNDIAI,Cap 01,1098.0
352590,JUNDIAI,Cap 02,3579.0
352590,JUNDIAI,Cap 03,269.0
352590,JUNDIAI,Cap 04,407.0
352590,JUNDIAI,Cap 05,786.0
352590,JUNDIAI,Cap 06,783.0
352590,JUNDIAI,Cap 07,1648.0
352590,JUNDIAI,Cap 08,58.0
352590,JUNDIAI,Cap 09,6074.0
352590,JUNDIAI,Cap 10,3271.0
352590,JUNDIAI,Cap 11,7043.0
352590,JUNDIAI,Cap 12,3867.0
352590,JUNDIAI,Cap 13,663.0
352590,JUNDIAI,Cap 14,3345.0
352590,JUNDIAI,Cap 15,3477.0
352590,JUNDIAI,Cap 16,1349.0
352590,JUNDIAI,Cap 17,191.0
352590,JUNDIAI,Cap 18,987.0
352590,JUNDIAI,Cap 19,4140.0
352590,JUNDIAI,Cap 21,956.0
352600,JUNQUEIROPOLIS,Cap 01,55.0
352600,JUNQUEIROPOLIS,Cap 02,11.0
352600,JUNQUEIROPOLIS,Cap 03,28.0
352600,JUNQUEIROPOLIS,Cap 04,69.0
352600,JUNQUEIROPOLIS,Cap 05,184.0
